id,Brand,Manifacture_Year,Car_Age_2024,Entry_price,Price_2024
3597,Nissan_Juke_2018,2018,6,58114.0,42199.28
3598,Nissan_Juke_2019,2019,5,58545.2,42291.82
3599,Nissan_Juke_2020,2020,4,58545.2,42397.12
3600,Nissan_Leaf_2010,2010,14,121265.2,70634.4
3601,Nissan_Leaf_2011,2011,13,121265.2,70790.99
3602,Nissan_Leaf_2012,2012,12,111465.2,71195.94
3603,Nissan_Leaf_2013,2013,11,101665.2,71603.4
3604,Nissan_Leaf_2014,2014,10,101665.2,71714.59
3605,Nissan_Leaf_2015,2015,9,103625.2,71777.99
3606,Nissan_Leaf_2016,2016,8,100881.2,71954.44
3607,Nissan_Leaf_2017,2017,7,102410.0,72033.89
3608,Nissan_Leaf_2018,2018,6,102410.0,72147.12
3609,Nissan_Micra_1998,1998,26,28694.4,27358.04
3610,Nissan_Micra_1999,1999,25,28694.4,27371.51
3611,Nissan_Micra_2000,2000,24,26930.4,27980.05
3612,Nissan_Micra_2001,2001,23,26930.4,27968.73
3613,Nissan_Micra_2002,2002,22,26930.4,27957.4
3614,Nissan_Micra_2003,2003,21,28870.8,27376.83
3615,Nissan_Micra_2004,2004,20,28819.84,27405.92
3616,Nissan_Micra_2005,2005,19,29995.84,27140.3
3617,Nissan_Micra_2006,2006,18,30779.84,27004.17
3618,Nissan_Micra_2007,2007,17,28733.6,27470.5
3619,Nissan_Micra_2008,2008,16,28733.6,27484.49
3620,Nissan_Micra_2009,2009,15,30654.4,27143.19
3621,Nissan_Micra_2010,2010,14,32673.2,26874.36
3622,Nissan_Micra_2011,2011,13,32673.2,26933.93
3623,Nissan_Micra_2012,2012,12,37612.4,26469.64
3624,Nissan_Micra_2013,2013,11,38004.4,26540.09
3625,Nissan_Micra_2014,2014,10,38514.0,26608.48
3626,Nissan_Micra_2015,2015,9,31124.8,27321.03
3627,Nissan_Micra_2016,2016,8,31124.8,27364.06
3628,Nissan_Micra_2017,2017,7,31124.8,27407.09
3629,Nissan_Micra_2018,2018,6,47432.0,26730.26
3630,Nissan_Murano_2005,2005,19,116039.84,2203.2
3631,Nissan_Murano_2006,2006,18,116608.24,2561.87
3632,Nissan_Murano_2007,2007,17,116561.2,2923.59
3633,Nissan_Murano_2008,2008,16,116561.2,3285.09
3634,Nissan_Murano_2009,2009,15,116561.2,3646.59
3635,Nissan_Murano_2010,2010,14,126968.8,3973.09
3636,Nissan_Murano_2011,2011,13,144216.8,4293.56
3637,Nissan_NV200_2010,2010,14,61261.76,51466.74
3638,Nissan_NV200_2011,2011,13,61261.76,51524.26
3639,Nissan_NV200_2012,2012,12,66396.96,51271.36
3640,Nissan_NV200_2013,2013,11,67102.56,51319.06
3641,Nissan_NV200_2014,2014,10,74158.56,51115.15
3642,Nissan_NV200_2015,2015,9,75546.24,51185.16
3643,Nissan_NV200_2016,2016,8,78368.64,51227.78
3644,Nissan_NV200_2017,2017,7,82696.32,51262.54
3645,Nissan_NV200_2018,2018,6,83166.72,51398.35
3646,Nissan_Note_2006,2006,18,38619.84,7648.56
3647,Nissan_Note_2007,2007,17,38514.0,7920.26
3648,Nissan_Note_2008,2008,16,37710.4,8228.86
3649,Nissan_Note_2009,2009,15,37710.4,8491.62
3650,Nissan_Note_2010,2010,14,40866.0,8614.66
3651,Nissan_Note_2011,2011,13,42061.6,8843.33
3652,Nissan_Note_2012,2012,12,43237.6,9081.64
3653,Nissan_Note_2013,2013,11,44394.0,9328.62
3654,Nissan_Note_2014,2014,10,39180.4,9756.92
3655,Nissan_Note_2015,2015,9,39180.4,10024.53
3656,Nissan_Note_2016,2016,8,38964.8,10297.64
3657,Nissan_Note_2017,2017,7,38964.8,10564.56
3658,Nissan_Note_2018,2018,6,42884.8,10762.88
3659,Nissan_Pathfinder_2005,2005,19,89148.64,28495.49
3660,Nissan_Pathfinder_2006,2006,18,89148.64,28741.63
3661,Nissan_Pathfinder_2007,2007,17,89148.64,28987.76
3662,Nissan_Pathfinder_2008,2008,16,90336.4,29203.22
3663,Nissan_Pathfinder_2009,2009,15,91869.12,29415.25
3664,Nissan_Pathfinder_2010,2010,14,105977.2,29401.91
3665,Nissan_Pathfinder_2011,2011,13,109328.8,29622.31
3666,Nissan_Pathfinder_2012,2012,12,122696.0,29739.87
3667,Nissan_Pathfinder_2013,2013,11,124616.8,30007.92
3668,Nissan_Pathfinder_2014,2014,10,126498.4,30280.05
3669,Nissan_Pathfinder_2015,2015,9,126498.4,30569.26
3670,Nissan_Patrol_1998,1998,26,82320.0,6107.73
3671,Nissan_Patrol_1999,1999,25,83574.4,6404.75
3672,Nissan_Patrol_2000,2000,24,82320.0,6753.6
3673,Nissan_Patrol_2001,2001,23,90826.4,6927.76
3674,Nissan_Patrol_2002,2002,22,90826.4,7257.16
3675,Nissan_Patrol_2003,2003,21,93335.2,7551.23
3676,Nissan_Patrol_2004,2004,20,93284.24,7882.98
3677,Nissan_Patrol_2005,2005,19,94264.24,8201.99
3678,Nissan_Patrol_2006,2006,18,93068.64,8547.62
3679,Nissan_Patrol_2007,2007,17,93068.64,8878.53
3680,Nissan_Patrol_2008,2008,16,94256.4,9197.12
3681,Nissan_Patrol_2009,2009,15,93805.6,9533.15
3682,Nissan_Pixo_2009,2009,15,27067.6,8960.81
3683,Nissan_Pixo_2010,2010,14,27067.6,9176.24
3684,Nissan_Pixo_2011,2011,13,27204.8,9380.09
3685,Nissan_Pixo_2012,2012,12,27204.8,9596.41
3686,Nissan_Pixo_2013,2013,11,28204.4,9744.24
3687,Nissan_Pixo_2014,2014,10,32124.4,9760.0
3688,Nissan_Primera_1998,1998,26,53488.4,-4279.8
3689,Nissan_Primera_1999,1999,25,49352.8,-3847.96
3690,Nissan_Primera_2000,2000,24,49352.8,-3495.4
3691,Nissan_Primera_2001,2001,23,48686.4,-3130.42
3692,Nissan_Primera_2002,2002,22,48686.4,-2778.41
3693,Nissan_Primera_2003,2003,21,56565.6,-2543.35
3694,Nissan_Primera_2004,2004,20,48243.44,-2067.03
3695,Nissan_Primera_2005,2005,19,48243.44,-1715.38
3696,Nissan_Primera_2006,2006,18,48243.44,-1363.73
3697,Nissan_Primera_2007,2007,17,49419.44,-1028.41
3698,Nissan_Pulsar_2014,2014,10,62484.8,42483.92
3699,Nissan_Pulsar_2015,2015,9,54644.8,42955.7
3700,Nissan_Pulsar_2016,2016,8,54644.8,43034.47
3701,Nissan_Pulsar_2017,2017,7,50724.8,43282.68
3702,Nissan_Pulsar_2018,2018,6,51195.2,43318.64
3703,Nissan_Qashqai+2_2008,2008,16,59846.64,30830.29
3704,Nissan_Qashqai+2_2009,2009,15,59846.64,31002.32
3705,Nissan_Qashqai+2_2010,2010,14,61112.8,31110.55
3706,Nissan_Qashqai+2_2011,2011,13,64621.2,31135.1
3707,Nissan_Qashqai+2_2012,2012,12,69266.4,31159.44
3708,Nissan_Qashqai+2_2013,2013,11,69266.4,31361.39
3709,Nissan_Qashqai+2_2014,2014,10,70422.8,31532.12
3710,Nissan_Qashqai_2007,2007,17,52171.28,49143.34
3711,Nissan_Qashqai_2008,2008,16,52955.28,49075.44
3712,Nissan_Qashqai_2009,2009,15,54284.16,48966.6
3713,Nissan_Qashqai_2010,2010,14,56016.8,48846.51
3714,Nissan_Qashqai_2011,2011,13,59525.2,48626.86
3715,Nissan_Qashqai_2012,2012,12,63935.2,48423.23
3716,Nissan_Qashqai_2013,2013,11,64307.6,48492.49
3717,Nissan_Qashqai_2014,2014,10,65464.0,48529.55
3718,Nissan_Qashqai_2015,2015,9,71383.2,48404.08
3719,Nissan_Qashqai_2016,2016,8,72480.8,48491.41
3720,Nissan_Qashqai_2017,2017,7,73460.8,48590.78
3721,Nissan_Qashqai_2018,2018,6,73460.8,48718.71
3722,Nissan_Qashqai_2019,2019,5,74793.6,48823.11
3723,Nissan_Qashqai_2020,2020,4,78282.4,48909.51
3724,Nissan_Qashqai_2021,2021,3,78282.4,49053.71
3725,Nissan_Serena_1998,1998,26,60544.4,18313.53
3726,Nissan_Serena_1999,1999,25,56671.44,18817.46
3727,Nissan_Serena_2000,2000,24,56671.44,19040.69
3728,Nissan_Serena_2001,2001,23,56671.44,19263.93
3729,Nissan_Terrano_1998,1998,26,64621.2,2323.2
3730,Nissan_Terrano_1999,1999,25,63288.4,2684.15
3731,Nissan_Terrano_2000,2000,24,63288.4,3009.19
3732,Nissan_Terrano_2001,2001,23,62602.4,3351.11
3733,Nissan_Terrano_2002,2002,22,65738.4,3604.38
3734,Nissan_Terrano_2003,2003,21,67443.6,3897.69
3735,Nissan_Terrano_2004,2004,20,67392.64,4227.81
3736,Nissan_Terrano_2005,2005,19,67392.64,4556.93
3737,Nissan_Terrano_2006,2006,18,72096.64,4812.21
3738,Nissan_X-Trail_2001,2001,23,64954.4,67873.74
3739,Nissan_X-Trail_2002,2002,22,64954.4,67858.27
3740,Nissan_X-Trail_2003,2003,21,64954.4,67842.8
3741,Nissan_X-Trail_2004,2004,20,61120.64,68338.5
3742,Nissan_X-Trail_2005,2005,19,61120.64,68297.47
3743,Nissan_X-Trail_2006,2006,18,63884.24,67919.25
3744,Nissan_X-Trail_2007,2007,17,65620.8,67710.57
3745,Nissan_X-Trail_2008,2008,16,65620.8,67699.24
3746,Nissan_X-Trail_2009,2009,15,74374.16,66975.86
3747,Nissan_X-Trail_2010,2010,14,90846.0,66108.67
3748,Nissan_X-Trail_2011,2011,13,90846.0,66209.33
3749,Nissan_X-Trail_2012,2012,12,99803.2,65996.22
3750,Nissan_X-Trail_2013,2013,11,99803.2,66123.03
3751,Nissan_X-Trail_2014,2014,10,89924.8,66541.15
3752,Nissan_X-Trail_2015,2015,9,85436.4,66777.99
3753,Nissan_X-Trail_2016,2016,8,85436.4,66860.21
3754,Nissan_X-Trail_2017,2017,7,88592.0,66865.18
3755,Nissan_X-Trail_2018,2018,6,88592.0,66958.43
3756,Perodua_Kelisa_2001,2001,23,19596.08,-4494.39
3757,Perodua_Kelisa_2002,2002,22,19596.08,-4164.34
3758,Perodua_Kelisa_2003,2003,21,19596.08,-3834.28
3759,Perodua_Kelisa_2004,2004,20,18420.08,-3425.13
3760,Perodua_Kelisa_2005,2005,19,18420.08,-3099.04
3761,Perodua_Kelisa_2006,2006,18,17636.08,-2720.2
3762,Perodua_Kelisa_2007,2007,17,17636.08,-2397.04
3763,Perodua_Kelisa_2008,2008,16,17636.08,-2073.87
3764,Perodua_Kelisa_2009,2009,15,17636.08,-1750.7
3765,Perodua_Myvi_2006,2006,18,26436.48,-500.53
3766,Perodua_Myvi_2007,2007,17,26436.48,-185.26
3767,Perodua_Myvi_2008,2008,16,26436.48,130.02
3768,Perodua_Myvi_2009,2009,15,26436.48,445.29
3769,Perodua_Myvi_2010,2010,14,30121.28,629.16
3770,Perodua_Myvi_2011,2011,13,26969.6,1056.12
3771,Perodua_Myvi_2012,2012,12,26969.6,1372.91
3772,Perodua_Myvi_2013,2013,11,26969.6,1689.7
3773,Perodua_Myvi_2014,2014,10,26969.6,2006.49
3774,Perodua_Myvi_2015,2015,9,26969.6,2323.28
3775,Perodua_Myvi_2016,2016,8,26969.6,2640.07
3776,Peugeot_1007_2005,1007,1017,41893.04,-306125.17
3777,Peugeot_1007_2006,1007,1017,41893.04,-306125.17
3778,Peugeot_1007_2007,1007,1017,41893.04,-306125.17
3779,Peugeot_1007_2008,1007,1017,41893.04,-306125.17
3780,Peugeot_1007_2009,1007,1017,45828.72,-313316.53
3781,Peugeot_106_1998,1998,26,26852.0,-6039.83
3782,Peugeot_106_1999,1999,25,24754.8,-5598.71
3783,Peugeot_106_2000,2000,24,24754.8,-5254.37
3784,Peugeot_106_2001,2001,23,24754.8,-4910.03
3785,Peugeot_106_2002,2002,22,24970.4,-4574.74
3786,Peugeot_106_2003,2003,21,26714.8,-4294.78
3787,Peugeot_107_2005,2005,19,26977.44,7408.03
3788,Peugeot_107_2006,2006,18,26722.64,7659.9
3789,Peugeot_107_2007,2007,17,27087.2,7842.05
3790,Peugeot_107_2008,2008,16,27479.2,8027.11
3791,Peugeot_107_2009,2009,15,28604.24,8155.06
3792,Peugeot_107_2010,2010,14,31379.6,8189.96
3793,Peugeot_107_2011,2011,13,31124.8,8452.01
3794,Peugeot_107_2012,2012,12,31124.8,8697.39
3795,Peugeot_107_2013,2013,11,31124.8,8942.76
3796,Peugeot_107_2014,2014,10,31516.8,9169.9
3797,Peugeot_107_2015,2015,9,32006.8,9397.15
3798,Peugeot_108_2013,2013,11,32104.8,29459.46
3799,Peugeot_108_2014,2014,10,32104.8,29487.93
3800,Peugeot_108_2015,2015,9,32496.8,29476.94
3801,Peugeot_108_2016,2016,8,32496.8,29509.8
3802,Peugeot_108_2017,2017,7,33947.2,29435.25
3803,Peugeot_108_2018,2018,6,35064.4,29417.73
3804,Peugeot_2008_2013,2008,16,50724.8,43849.34
3805,Peugeot_2008_2014,2008,16,50724.8,43849.34
3806,Peugeot_2008_2015,2008,16,51508.8,43765.39
3807,Peugeot_2008_2016,2008,16,51508.8,43765.39
3808,Peugeot_2008_2017,2008,16,53155.2,43597.16
3809,Peugeot_2008_2018,2008,16,77106.4,41962.27
3810,Peugeot_2008_2019,2008,16,65326.8,42616.52
3811,Peugeot_2008_2020,2008,16,70736.4,42289.01
3812,Peugeot_206_1998,1998,26,32712.4,-3977.01
3813,Peugeot_206_1999,1999,25,32712.4,-3641.79
3814,Peugeot_206_2000,2000,24,32594.8,-3301.66
3815,Peugeot_206_2001,2001,23,30634.8,-2882.78
3816,Peugeot_206_2002,2002,22,30830.8,-2559.9
3817,Peugeot_206_2003,2003,21,30830.8,-2228.15
3818,Peugeot_206_2004,2004,20,28819.84,-1812.32
3819,Peugeot_206_2005,2005,19,29211.84,-1501.21
3820,Peugeot_206_2006,2006,18,29211.84,-1172.79
3821,Peugeot_206_2007,2007,17,32073.44,-940.83
3822,Peugeot_206_2008,2008,16,32555.6,-620.47
3823,Peugeot_206_2009,2009,15,34127.52,-324.95
3824,Peugeot_206_2010,2010,14,36220.8,-31.41
3825,Peugeot_207_2006,2006,18,34719.44,1323.54
3826,Peugeot_207_2007,2007,17,34719.44,1636.91
3827,Peugeot_207_2008,2008,16,35005.6,1939.99
3828,Peugeot_207_2009,2009,15,36910.72,2193.63
3829,Peugeot_207_2010,2010,14,38474.8,2469.57
3830,Peugeot_207_2011,2011,13,38455.2,2791.09
3831,Peugeot_207_2012,2012,12,38435.6,3112.53
3832,Peugeot_207_2013,2013,11,38435.6,3433.5
3833,Peugeot_207_2014,2014,10,47647.6,3617.16
3834,Peugeot_207_2015,2015,9,66640.0,3804.9
3835,Peugeot_208_2012,2012,12,38964.8,31789.01
3836,Peugeot_208_2013,2013,11,38964.8,31853.42
3837,Peugeot_208_2014,2014,10,38964.8,31917.84
3838,Peugeot_208_2015,2015,9,39748.8,31924.1
3839,Peugeot_208_2016,2016,8,39748.8,31994.97
3840,Peugeot_208_2017,2017,7,47079.2,31715.85
3841,Peugeot_208_2018,2018,6,64793.68,31391.98
3842,Peugeot_208_2019,2019,5,56659.68,31728.38
3843,Peugeot_3008_2009,3008,-984,61896.8,145420.07
3844,Peugeot_3008_2010,3008,-984,64248.8,155898.66
3845,Peugeot_3008_2011,3008,-984,64621.2,157487.82
3846,Peugeot_3008_2012,3008,-984,66522.4,165323.62
3847,Peugeot_3008_2013,3008,-984,65718.8,162066.9
3848,Peugeot_3008_2014,3008,-984,65718.8,162066.9
3849,Peugeot_3008_2015,3008,-984,67874.8,170630.36
3850,Peugeot_3008_2016,3008,-984,67874.8,170630.36
3851,Peugeot_3008_2017,3008,-984,85220.8,223760.87
3852,Peugeot_3008_2018,3008,-984,88396.0,231228.65
3853,Peugeot_306_1998,1998,26,68266.8,-6713.89
3854,Peugeot_306_1999,1999,25,54252.8,-6227.04
3855,Peugeot_306_2000,2000,24,44746.8,-5745.42
3856,Peugeot_306_2001,2001,23,42394.8,-5346.11
3857,Peugeot_306_2002,2002,22,44884.0,-5016.23
3858,Peugeot_307_2001,2001,23,42002.8,-5238.37
3859,Peugeot_307_2002,2002,22,42002.8,-4875.4
3860,Peugeot_307_2003,2003,21,42002.8,-4512.42
3861,Peugeot_307_2004,2004,20,42461.44,-4155.72
3862,Peugeot_307_2005,2005,19,42461.44,-3792.43
3863,Peugeot_307_2006,2006,18,43657.04,-3443.29
3864,Peugeot_307_2007,2007,17,46401.04,-3107.29
3865,Peugeot_307_2008,2008,16,46773.44,-2744.91
3866,Peugeot_308_2007,2007,17,46275.6,31866.53
3867,Peugeot_308_2008,2008,16,46275.6,31973.23
3868,Peugeot_308_2009,2009,15,48517.84,31882.14
3869,Peugeot_308_2010,2010,14,52488.8,31713.81
3870,Peugeot_308_2011,2011,13,57682.8,31559.83
3871,Peugeot_308_2012,2012,12,59427.2,31642.33
3872,Peugeot_308_2013,2013,11,56604.8,31934.01
3873,Peugeot_308_2014,2014,10,56604.8,32092.77
3874,Peugeot_308_2015,2015,9,58564.8,32181.27
3875,Peugeot_308_2016,2016,8,58564.8,32347.84
3876,Peugeot_308_2017,2017,7,63974.4,32380.96
3877,Peugeot_308_2018,2018,6,63974.4,32566.59
3878,Peugeot_4007_2007,4007,-1983,88337.2,630480.04
3879,Peugeot_4007_2008,4007,-1983,88337.2,630480.04
3880,Peugeot_4007_2009,4007,-1983,88360.72,630524.14
3881,Peugeot_4007_2010,4007,-1983,93746.8,640040.76
3882,Peugeot_4007_2011,4007,-1983,94040.8,640528.85
3883,Peugeot_4007_2012,4007,-1983,98098.0,646965.73
3884,Peugeot_406_1998,1998,26,55330.8,-4792.44
3885,Peugeot_406_1999,1999,25,55330.8,-4432.74
3886,Peugeot_406_2000,2000,24,55350.4,-4073.32
3887,Peugeot_406_2001,2001,23,52194.8,-3668.71
3888,Peugeot_406_2002,2002,22,52253.6,-3311.8
3889,Peugeot_406_2003,2003,21,52253.6,-2954.01
3890,Peugeot_406_2004,2004,20,52281.04,-2596.57
3891,Peugeot_407_2004,2004,20,57043.84,5614.3
3892,Peugeot_407_2005,2005,19,58004.24,5899.44
3893,Peugeot_407_2006,2006,18,59003.84,6187.13
3894,Peugeot_407_2007,2007,17,60701.2,6463.19
3895,Peugeot_407_2008,2008,16,60701.2,6778.8
3896,Peugeot_407_2009,2009,15,62210.4,7066.62
3897,Peugeot_407_2010,2010,14,70814.8,7257.29
3898,Peugeot_407_2011,2011,13,70814.8,7583.81
3899,Peugeot_5008_2010,5008,-2984,67090.8,61215.54
3900,Peugeot_5008_2011,5008,-2984,67757.2,72781.26
3901,Peugeot_5008_2012,5008,-2984,69874.0,108056.06
3902,Peugeot_5008_2013,5008,-2984,70246.4,114041.91
3903,Peugeot_5008_2014,5008,-2984,72010.4,141554.72
3904,Peugeot_5008_2015,5008,-2984,74930.8,184256.17
3905,Peugeot_5008_2016,5008,-2984,74930.8,184256.17
3906,Peugeot_5008_2017,5008,-2984,90571.6,366084.83
3907,Peugeot_5008_2018,5008,-2984,95177.6,408240.2
3908,Peugeot_508_2010,2010,14,70422.8,59251.13
3909,Peugeot_508_2011,2011,13,70422.8,59308.82
3910,Peugeot_508_2012,2012,12,71579.2,59301.7
3911,Peugeot_508_2013,2013,11,71579.2,59364.79
3912,Peugeot_508_2014,2014,10,74127.2,59314.82
3913,Peugeot_508_2015,2015,9,76400.8,59304.16
3914,Peugeot_508_2016,2016,8,86788.8,59092.94
3915,Peugeot_508_2017,2017,7,94609.2,59056.71
3916,Peugeot_508_2018,2018,6,98646.8,59138.75
3917,Peugeot_607_2000,2000,24,70618.8,-3515.94
3918,Peugeot_607_2001,2001,23,70618.8,-3152.8
3919,Peugeot_607_2002,2002,22,70618.8,-2789.66
3920,Peugeot_607_2003,2003,21,70618.8,-2426.52
3921,Peugeot_607_2004,2004,20,71822.24,-2073.05
3922,Peugeot_607_2005,2005,19,71822.24,-1709.43
3923,Peugeot_607_2006,2006,18,78897.84,-1391.62
3924,Peugeot_607_2007,2007,17,97302.24,-1108.52
3925,Peugeot_607_2008,2008,16,97302.24,-737.46
3926,Peugeot_607_2009,2009,15,97431.6,-366.83
3927,Peugeot_807_2003,2003,21,71010.8,10173.55
3928,Peugeot_807_2004,2004,20,72135.84,10446.1
3929,Peugeot_807_2005,2005,19,72135.84,10748.47
3930,Peugeot_807_2006,2006,18,73507.84,11020.73
3931,Peugeot_807_2007,2007,17,76075.44,11274.3
3932,Peugeot_807_2008,2008,16,76204.8,11579.01
3933,Peugeot_807_2009,2009,15,77616.0,11863.03
3934,Peugeot_807_2010,2010,14,82026.0,12109.03
3935,Peugeot_807_2011,2011,13,92080.8,12310.31
3936,Peugeot_Bipper Tepee_2009,2009,15,38376.8,12494.26
3937,Peugeot_Bipper Tepee_2010,2010,14,39925.2,12635.14
3938,Peugeot_Bipper Tepee_2011,2011,13,39925.2,12870.71
3939,Peugeot_Bipper Tepee_2012,2012,12,44041.2,12930.83
3940,Peugeot_Bipper Tepee_2013,2013,11,48764.8,13029.91
3941,Peugeot_Bipper Tepee_2014,2014,10,49744.8,13268.59
3942,Peugeot_Bipper Tepee_2015,2015,9,50724.8,13513.21
3943,Peugeot_Expert Tepee_2006,2006,18,71351.84,19354.11
3944,Peugeot_Expert Tepee_2007,2007,17,71351.84,19614.08
3945,Peugeot_Expert Tepee_2008,2008,16,72135.84,19851.08
3946,Peugeot_Expert Tepee_2009,2009,15,72919.84,20091.41
3947,Peugeot_Expert Tepee_2010,2010,14,72919.84,20354.22
3948,Peugeot_Expert Tepee_2011,2011,13,83515.6,20403.93
3949,Peugeot_Expert Tepee_2012,2012,12,86220.4,20640.65
3950,Peugeot_Expert Tepee_2013,2013,11,88650.8,20890.44
3951,Peugeot_Expert Tepee_2014,2014,10,90532.4,21154.08
3952,Peugeot_Expert Tepee_2015,2015,9,91982.8,21427.24
3953,Peugeot_Partner Tepee_2008,2008,16,42924.0,29481.6
3954,Peugeot_Partner Tepee_2009,2009,15,42778.96,29603.2
3955,Peugeot_Partner Tepee_2010,2010,14,45178.0,29496.83
3956,Peugeot_Partner Tepee_2011,2011,13,45178.0,29618.16
3957,Peugeot_Partner Tepee_2012,2012,12,49137.2,29477.77
3958,Peugeot_Partner Tepee_2013,2013,11,49274.4,29613.28
3959,Peugeot_Partner Tepee_2014,2014,10,50685.6,29688.01
3960,Peugeot_Partner Tepee_2015,2015,9,51156.0,29818.78
3961,Peugeot_Partner Tepee_2016,2016,8,58192.4,29740.5
3962,Peugeot_Partner Tepee_2017,2017,7,62680.8,29817.02
3963,Peugeot_Partner Tepee_2018,2018,6,64836.8,29975.01
3964,Peugeot_RCZ_2010,2010,14,79340.8,33632.61
3965,Peugeot_RCZ_2011,2011,13,79340.8,33843.83
3966,Peugeot_RCZ_2012,2012,12,82398.4,33974.55
3967,Peugeot_RCZ_2013,2013,11,82398.4,34192.48
3968,Peugeot_RCZ_2014,2014,10,84887.6,34359.36
3969,Peugeot_RCZ_2015,2015,9,86828.0,34548.41
3970,Peugeot_RCZ_2016,2016,8,86828.0,34775.22
3971,Peugeot_Traveller_2016,2016,8,108780.0,120676.65
3972,Peugeot_Traveller_2017,2017,7,111132.0,120570.73
3973,Peugeot_Traveller_2018,2018,6,115914.4,120433.16
3974,Peugeot_iOn_2010,2010,14,129752.0,21913.01
3975,Peugeot_iOn_2011,2011,13,129752.0,22225.59
3976,Peugeot_iOn_2012,2012,12,102551.12,22790.96
3977,Peugeot_iOn_2013,2013,11,102551.12,23082.47
3978,Peugeot_iOn_2014,2014,10,102551.12,23373.98
3979,Peugeot_iOn_2015,2015,9,102551.12,23665.49
3980,Peugeot_iOn_2016,2016,8,66404.8,24394.6
3981,Peugeot_iOn_2017,2017,7,80124.8,24445.4
3982,Peugeot_iOn_2018,2018,6,80124.8,24708.78
3983,Porsche_718 Boxster_2015,2015,9,163616.88,222254.45
3984,Porsche_718 Boxster_2016,2016,8,163616.88,222116.93
3985,Porsche_718 Boxster_2017,2017,7,163616.88,221979.41
3986,Porsche_718 Boxster_2018,2018,6,175451.36,221627.59
3987,Porsche_718 Cayman_2016,2016,8,156321.76,225018.57
3988,Porsche_718 Cayman_2017,2017,7,156321.76,224849.69
3989,Porsche_718 Cayman_2018,2018,6,168156.24,224443.97
3990,Porsche_911_1998,1998,26,253428.0,341903.12
3991,Porsche_911_1999,1999,25,236262.32,342722.55
3992,Porsche_911_2000,2000,24,219324.0,343593.88
3993,Porsche_911_2001,2001,23,219324.0,343380.91
3994,Porsche_911_2002,2002,22,219324.0,343167.93
3995,Porsche_911_2003,2003,21,221284.0,342842.43
3996,Porsche_911_2004,2004,20,221284.0,342634.82
3997,Porsche_911_2005,2005,19,228849.6,342050.57
3998,Porsche_911_2006,2006,18,231554.4,341740.87
3999,Porsche_911_2007,2007,17,238375.2,341281.11
4000,Porsche_911_2008,2008,16,241550.4,340999.42
4001,Porsche_911_2009,2009,15,241550.4,340842.12
4002,Porsche_911_2010,2010,14,251883.52,340369.33
4003,Porsche_911_2011,2011,13,258284.88,340064.83
4004,Porsche_911_2012,2012,12,263431.84,339822.67
4005,Porsche_911_2013,2013,11,280080.08,339381.66
4006,Porsche_911_2014,2014,10,287778.96,339173.18
4007,Porsche_911_2015,2015,9,288155.28,339098.7
4008,Porsche_911_2016,2016,8,288155.28,339030.23
4009,Porsche_911_2017,2017,7,299535.04,338839.31
4010,Porsche_911_2018,2018,6,305332.72,338737.88
4011,Porsche_911_2019,2019,5,305332.72,338695.32
4012,Porsche_911_2020,2020,4,305332.72,338652.76
4013,Porsche_Boxster_1998,1998,26,133084.0,58692.94
4014,Porsche_Boxster_1999,1999,25,133084.0,58896.47
4015,Porsche_Boxster_2000,2000,24,123284.0,59459.56
4016,Porsche_Boxster_2001,2001,23,123284.0,59648.11
4017,Porsche_Boxster_2002,2002,22,123284.0,59836.66
4018,Porsche_Boxster_2003,2003,21,123284.0,60025.21
4019,Porsche_Boxster_2004,2004,20,123284.0,60213.76
4020,Porsche_Boxster_2005,2005,19,123284.0,60402.31
4021,Porsche_Boxster_2006,2006,18,127948.8,60457.35
4022,Porsche_Boxster_2007,2007,17,130026.4,60600.07
4023,Porsche_Boxster_2008,2008,16,130830.0,60780.21
4024,Porsche_Boxster_2009,2009,15,128042.88,61043.09
4025,Porsche_Boxster_2010,2010,14,136125.92,61076.36
4026,Porsche_Boxster_2011,2011,13,140441.84,61210.5
4027,Porsche_Boxster_2012,2012,12,143362.24,61380.25
4028,Porsche_Boxster_2013,2013,11,147348.88,61545.22
4029,Porsche_Boxster_2014,2014,10,149889.04,61738.15
4030,Porsche_Boxster_2015,2015,9,152135.2,61940.58
4031,Porsche_Boxster_2016,2016,8,155047.76,62142.94
4032,Porsche_Cayenne_2003,2003,21,134652.0,216569.09
4033,Porsche_Cayenne_2004,2004,20,134652.0,216344.35
4034,Porsche_Cayenne_2005,2005,19,138728.8,215775.26
4035,Porsche_Cayenne_2006,2006,18,139395.2,215517.13
4036,Porsche_Cayenne_2007,2007,17,139395.2,215313.38
4037,Porsche_Cayenne_2008,2008,16,145432.0,214713.96
4038,Porsche_Cayenne_2009,2009,15,144259.92,214604.53
4039,Porsche_Cayenne_2010,2010,14,148783.6,214175.83
4040,Porsche_Cayenne_2011,2011,13,162303.68,213405.23
4041,Porsche_Cayenne_2012,2012,12,172444.72,212924.49
4042,Porsche_Cayenne_2013,2013,11,174032.32,212786.59
4043,Porsche_Cayenne_2014,2014,10,185768.8,212399.93
4044,Porsche_Cayenne_2015,2015,9,185768.8,212344.9
4045,Porsche_Cayenne_2016,2016,8,197728.72,212073.55
4046,Porsche_Cayenne_2017,2017,7,206540.88,211920.12
4047,Porsche_Cayenne_2018,2018,6,219382.8,211768.82
4048,Porsche_Cayman_2006,2006,18,141982.4,107853.58
